Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2024;1506708;Santana do Araguaia - PA;PA;34,75;68,8949;60,60;50;38,64;52;12,63;0;8,4646
2024;1506807;Santarém - PA;PA;52,28;77,8511;69,10;45;14,37;80;22,25;100;4,3738
2024;1506906;Santarém Novo - PA;PA;42,00;94,7618;36,45;4;0,24;70;31,51;0;99,9150
2024;1507003;Santo Antônio do Tauá - PA;PA;48,42;55,3056;42,61;53;14,76;50;12,01;100;53,2260
2024;1507102;São Caetano de Odivelas - PA;PA;32,83;66,0454;36,62;50;13,44;60;8,70;0;51,3913
2024;1507151;São Domingos do Araguaia - PA;PA;47,06;73,2016;51,58;51;5,01;64;11,55;100;16,5090
2024;1507201;São Domingos do Capim - PA;PA;24,39;46,2694;31,88;53;8,92;38;13,87;0;25,4114
2024;1507300;São Félix do Xingu - PA;PA;45,19;50,9110;35,01;66;28,82;78;10,61;100;6,3909
2024;1507409;São Francisco do Pará - PA;PA;57,43;83,9181;45,25;24;10,83;61;22,70;100;89,3298
2024;1507458;São Geraldo do Araguaia - PA;PA;32,82;54,3957;38,01;56;5,33;71;8,01;50;2,0101
2024;1507466;São João da Ponta - PA;PA;38,05;63,2291;48,50;35;17,47;14;33,27;0;85,2769
2024;1507474;São João de Pirabas - PA;PA;55,26;85,2270;42,18;61;2,03;55;25,64;100;64,6405
2024;1507508;São João do Araguaia - PA;PA;21,59;44,2774;19,47;46;0,93;47;14,04;0;27,3503
2024;1507607;São Miguel do Guamá - PA;PA;49,41;72,3472;45,31;65;12,01;52;9,86;100;35,7718
2024;1507706;São Sebastião da Boa Vista - PA;PA;27,87;54,6505;46,06;12;6,17;69;9,11;0;38,8653
2024;1507755;Sapucaia - PA;PA;44,58;68,2478;59,30;27;0,45;24;32,47;100;12,6790
2024;1507805;Senador José Porfírio - PA;PA;19,32;51,9571;24,26;15;8,84;39;16,37;0;5,9992
2024;1507904;Soure - PA;PA;30,77;91,8309;59,23;63;2,86;31;7,93;0;0,6740
2024;1507953;Tailândia - PA;PA;53,50;92,7685;54,29;21;27,35;79;20,52;100;15,0263
2024;1507961;Terra Alta - PA;PA;49,32;79,2563;47,20;39;32,57;32;23,12;50;75,5443
2024;1507979;Terra Santa - PA;PA;47,13;80,2785;47,43;4;29,14;59;17,80;100;9,0344
2024;1508001;Tomé-Açu - PA;PA;37,80;72,9241;46,71;13;27,14;35;15,21;50;20,8099
2024;1508035;Tracuateua - PA;PA;46,18;59,5398;22,38;12;14,03;69;11,52;100;67,3364
2024;1508050;Trairão - PA;PA;21,93;54,4058;33,35;30;4,51;51;12,80;0;6,1110
2024;1508084;Tucumã - PA;PA;57,60;83,8345;59,20;32;48,78;75;15,30;100;29,1418
2024;1508100;Tucuruí - PA;PA;54,82;95,6347;53,70;61;17,49;81;16,63;100;14,4692
2024;1508126;Ulianópolis - PA;PA;43,72;75,2795;35,42;66;7,80;35;10,11;100;12,5287
2024;1508159;Uruará - PA;PA;34,09;56,7043;47,71;36;9,77;72;8,71;50;2,6542
2024;1508209;Vigia - PA;PA;57,46;89,5358;45,92;58;21,31;69;11,15;100;60,1539
2024;1508308;Viseu - PA;PA;35,55;67,0204;24,32;36;3,77;84;11,30;50;26,3206
2024;1508357;Vitória do Xingu - PA;PA;47,80;53,6085;43,63;23;19,30;71;39,60;100;21,3722
2024;1508407;Xinguara - PA;PA;47,37;86,8935;52,09;33;20,28;32;9,65;100;14,6837
2024;1600055;Serra do Navio - AP;AP;30,64;62,4204;31,46;7;17,60;23;20,06;50;10,4849
2024;1600105;Amapá - AP;AP;41,54;79,2143;32,50;33;17,96;32;11,86;100;1,3664
2024;1600154;Pedra Branca do Amapari - AP;AP;38,92;62,9329;32,95;5;3,03;65;7,25;100;17,4816
2024;1600204;Calçoene - AP;AP;43,11;62,5377;32,28;51;14,88;61;17,56;100;5,4876
2024;1600212;Cutias - AP;AP;25,21;54,2277;47,62;4;7,99;61;21,16;0;11,6764
2024;1600238;Ferreira Gomes - AP;AP;50,39;73,8884;49,70;36;27,85;62;27,99;100;11,1377
2024;1600253;Itaubal - AP;AP;21,98;42,9580;42,27;5;4,96;69;16,55;0;8,6247
2024;1600279;Laranjal do Jari - AP;AP;47,98;93,8601;37,84;33;45,56;30;10,53;100;0,1775
2024;1600303;Macapá - AP;AP;62,47;95,8582;67,40;67;59,00;68;27,50;100;5,2032
2024;1600402;Mazagão - AP;AP;41,46;47,3635;41,09;18;26,83;58;10,60;100;13,3507
2024;1600501;Oiapoque - AP;AP;39,97;62,0120;63,87;44;24,04;66;13,12;50;2,3724
2024;1600535;Porto Grande - AP;AP;44,56;66,1228;41,08;25;29,97;46;18,43;100;6,6626
2024;1600550;Pracuúba - AP;AP;21,52;51,0546;33,23;17;13,55;36;24,74;0;0,5573
2024;1600600;Santana - AP;AP;58,75;97,8866;63,51;62;47,78;59;14,79;100;11,2715
2024;1600709;Tartarugalzinho - AP;AP;38,08;52,9805;21,95;29;20,64;67;7,25;100;1,9011
2024;1600808;Vitória do Jari - AP;AP;27,11;83,2387;42,26;7;33,34;18;4,19;0;10,2783
2024;1700251;Abreulândia - TO;TO;26,65;63,9658;38,16;16;2,72;52;37,48;0;10,2574
2024;1700301;Aguiarnópolis - TO;TO;41,91;86,8405;38,79;4;4,63;62;22,04;50;53,6480
2024;1700350;Aliança do Tocantins - TO;TO;59,64;87,3737;80,49;47;2,97;61;57,45;100;23,5440
2024;1700400;Almas - TO;TO;47,27;80,4132;61,37;1;21,09;49;22,93;100;4,0312
2024;1700707;Alvorada - TO;TO;63,01;95,9101;79,79;66;20,76;22;43,99;100;45,0368
2024;1701002;Ananás - TO;TO;45,59;86,7888;47,11;12;11,00;29;23,45;100;15,7611
2024;1701051;Angico - TO;TO;60,88;74,0821;57,55;19;0,69;67;85,68;100;60,6390
2024;1701101;Aparecida do Rio Negro - TO;TO;51,11;80,8007;55,39;16;6,66;62;39,47;100;24,2043
2024;1701309;Aragominas - TO;TO;36,09;39,8073;23,93;2;2,80;57;27,99;100;17,9508
2024;1701903;Araguacema - TO;TO;29,32;56,8689;43,57;16;2,61;73;41,40;0;18,0245
2024;1702000;Araguaçu - TO;TO;31,85;71,7018;53,79;50;2,78;73;24,18;0;7,2266
2024;1702109;Araguaína - TO;TO;58,82;96,7422;68,03;36;51,67;54;20,94;100;14,2966
2024;1702158;Araguanã - TO;TO;35,83;82,0008;75,58;1;4,50;57;34,58;0;23,0437
2024;1702208;Araguatins - TO;TO;48,49;71,8136;51,44;54;12,48;42;16,56;100;26,2966
2024;1702307;Arapoema - TO;TO;32,89;82,5236;52,85;26;1,40;75;27,01;0;13,8691
2024;1702406;Arraias - TO;TO;38,03;70,8956;47,99;33;7,46;78;19,01;50;6,7458
2024;1702554;Augustinópolis - TO;TO;53,75;84,1573;65,43;55;14,99;18;11,03;100;51,0250
2024;1702703;Aurora do Tocantins - TO;TO;31,61;76,1177;44,50;2;23,46;49;29,24;0;22,0302
2024;1702901;Axixá do Tocantins - TO;TO;49,29;86,1356;43,92;7;1,66;70;9,38;100;53,2368
2024;1703008;Babaçulândia - TO;TO;20,02;51,0212;27,34;6;2,60;66;12,86;0;8,9081
2024;1703057;Bandeirantes do Tocantins - TO;TO;36,88;58,7632;45,82;1;2,33;78;42,44;50;13,8036
2024;1703073;Barra do Ouro - TO;TO;27,67;55,2662;47,27;22;1,62;65;32,32;0;13,5612
2024;1703107;Barrolândia - TO;TO;56,02;87,0119;63,42;51;2,44;64;40,69;100;29,0068
2024;1703206;Bernardo Sayão - TO;TO;26,37;49,9285;45,57;7;13,03;52;23,17;0;23,6215
2024;1703305;Bom Jesus do Tocantins - TO;TO;25,39;77,5573;2,65;32;12,14;80;11,96;0;17,5847
2024;1703602;Brasilândia do Tocantins - TO;TO;48,02;72,1703;51,39;5;20,83;24;49,60;100;15,8494
2024;1703701;Brejinho de Nazaré - TO;TO;35,68;82,3064;42,94;11;59,27;53;20,85;0;10,7542
2024;1703800;Buriti do Tocantins - TO;TO;25,66;83,4666;2,55;35;11,59;30;4,69;0;46,2724
2024;1703826;Cachoeirinha - TO;TO;51,59;84,2126;52,40;39;0,38;32;75,34;50;63,6463
2024;1703842;Campos Lindos - TO;TO;23,54;60,9033;36,38;18;2,32;76;11,17;0;4,9180
2024;1703867;Cariri do Tocantins - TO;TO;50,95;71,7724;44,82;5;2,29;70;48,23;100;43,2948
2024;1703883;Carmolândia - TO;TO;44,30;85,0838;90,44;2;0,78;78;44,52;0;50,1300
2024;1703891;Carrasco Bonito - TO;TO;37,23;60,5784;52,63;2;0,30;74;44,62;0;70,2630
2024;1703909;Caseara - TO;TO;41,15;57,7994;53,36;16;100,00;31;39,93;0;15,6526
2024;1704105;Centenário - TO;TO;34,77;62,6574;56,17;17;3,86;66;70,26;0;10,9265
2024;1704600;Chapada de Areia - TO;TO;39,41;61,3979;53,83;49;4,64;41;95,97;0;20,6069
2024;1705102;Chapada da Natividade - TO;TO;40,56;54,0108;38,36;2;2,28;65;31,43;100;12,5639
2024;1705508;Colinas do Tocantins - TO;TO;52,52;96,7159;64,10;46;24,00;24;11,12;100;20,6157
2024;1705557;Combinado - TO;TO;39,26;93,1490;52,40;2;1,17;64;20,42;0;76,9192
2024;1705607;Conceição do Tocantins - TO;TO;30,94;70,7366;55,12;1;39,50;35;25,28;0;5,4489
2024;1706001;Couto Magalhães - TO;TO;33,36;48,2265;34,14;1;18,59;68;27,20;50;16,0179
2024;1706100;Cristalândia - TO;TO;32,90;82,7381;51,26;6;39,54;52;15,54;0;9,0450
2024;1706258;Crixás do Tocantins - TO;TO;46,82;58,1651;48,83;8;4,50;51;66,71;100;10,3067
2024;1706506;Darcinópolis - TO;TO;46,32;67,1099;51,51;20;1,73;71;33,04;100;12,4135
2024;1707009;Dianópolis - TO;TO;48,74;86,6547;61,54;21;2,70;84;13,87;100;7,1381
2024;1707108;Divinópolis do Tocantins - TO;TO;27,16;75,7248;39,28;29;2,74;66;13,70;0;8,4631
2024;1707207;Dois Irmãos do Tocantins - TO;TO;29,48;41,9203;41,34;13;4,34;69;15,64;50;4,8710
2024;1707306;Dueré - TO;TO;30,75;70,7531;48,17;20;5,67;49;46,29;0;9,6645
2024;1707405;Esperantina - TO;TO;38,05;86,0085;60,47;22;7,94;23;20,02;0;70,6751
2024;1707553;Fátima - TO;TO;51,88;90,0860;43,41;12;0,92;63;28,41;100;52,0918
2024;1707652;Figueirópolis - TO;TO;52,29;82,7552;68,24;55;2,39;62;28,11;100;11,1144
2024;1707702;Filadélfia - TO;TO;33,71;58,2097;49,99;9;1,85;70;19,17;50;9,3593
2024;1708205;Formoso do Araguaia - TO;TO;40,86;75,2028;57,65;56;8,38;69;15,44;50;7,9841
2024;1708254;Fortaleza do Tabocão - TO;TO;47,16;84,5805;39,83;2;2,24;68;27,20;100;28,9488
2024;1708304;Goianorte - TO;TO;25,94;59,3622;36,65;25;2,01;80;20,66;0;9,5884
2024;1709005;Goiatins - TO;TO;25,11;47,4435;52,56;19;8,19;58;19,51;0;7,9068
2024;1709302;Guaraí - TO;TO;54,85;92,1727;63,78;62;18,50;50;15,58;100;22,8855
2024;1709500;Gurupi - TO;TO;63,54;97,6768;70,82;55;60,45;58;17,86;100;27,0670
2024;1709807;Ipueiras - TO;TO;37,79;61,8115;31,67;18;33,19;46;92,19;0;20,2767
2024;1710508;Itacajá - TO;TO;20,05;61,4989;6,07;43;4,34;60;7,17;0;8,9161
2024;1710706;Itaguatins - TO;TO;27,70;59,7684;47,01;39;6,34;49;19,21;0;16,4598
2024;1710904;Itapiratins - TO;TO;27,77;56,3667;13,92;56;28,81;39;40,77;0;9,3539
2024;1711100;Itaporã do Tocantins - TO;TO;32,74;66,4463;44,48;9;19,38;41;60,88;0;15,3877
2024;1711506;Jaú do Tocantins - TO;TO;45,29;50,8875;41,38;11;12,93;43;58,77;100;17,0097
2024;1711803;Juarina - TO;TO;38,48;69,8893;78,26;6;4,56;67;43,38;0;37,6365
2024;1711902;Lagoa da Confusão - TO;TO;36,84;63,4529;49,19;20;27,89;45;18,39;50;8,4273
2024;1711951;Lagoa do Tocantins - TO;TO;41,90;76,0870;56,71;11;11,98;54;41,55;50;18,1841
2024;1712009;Lajeado - TO;TO;43,32;79,0964;48,92;17;12,00;70;42,61;50;21,7014
2024;1712157;Lavandeira - TO;TO;34,86;72,0613;57,98;1;2,39;58;59,77;0;24,0646
2024;1712405;Lizarda - TO;TO;29,14;62,7500;45,63;13;3,93;65;50,15;0;2,8638
2024;1712454;Luzinópolis - TO;TO;50,93;83,5335;57,03;33;0,36;60;53,51;50;63,7280
2024;1712504;Marianópolis do Tocantins - TO;TO;24,04;56,4908;36,00;26;3,20;56;20,96;0;9,4742
2024;1712702;Mateiros - TO;TO;31,22;64,8394;43,40;13;5,97;56;69,25;0;2,2490
2024;1712801;Maurilândia do Tocantins - TO;TO;41,88;81,7318;62,40;13;0,87;56;47,30;0;70,5914
2024;1713205;Miracema do Tocantins - TO;TO;53,61;87,6984;68,76;66;21,98;35;15,97;100;14,6068
2024;1713304;Miranorte - TO;TO;55,63;90,4738;66,74;58;1,17;68;38,30;100;16,0943
2024;1713601;Monte do Carmo - TO;TO;22,68;43,8728;39,16;15;6,16;61;26,21;0;4,9836
2024;1713700;Monte Santo do Tocantins - TO;TO;25,42;58,2607;29,97;11;5,30;42;40,00;0;19,5428
2024;1713809;Palmeiras do Tocantins - TO;TO;45,47;62,1044;47,62;18;3,06;60;20,42;100;34,3253
2024;1713957;Muricilândia - TO;TO;26,53;70,3584;36,14;2;1,65;61;28,69;0;16,5263
2024;1714203;Natividade - TO;TO;51,96;81,2363;65,89;35;7,48;72;33,48;100;7,7164
2024;1714302;Nazaré - TO;TO;40,65;52,8394;36,22;53;0,70;79;42,92;50;33,8532
2024;1714880;Nova Olinda - TO;TO;43,29;72,8029;52,04;2;17,32;33;14,14;100;14,6801
2024;1715002;Nova Rosalândia - TO;TO;56,41;68,2574;67,08;61;18,95;25;58,77;100;29,2421
2024;1715101;Novo Acordo - TO;TO;40,88;82,3616;62,29;13;5,97;61;36,57;50;3,2233
2024;1715150;Novo Alegre - TO;TO;44,67;89,0980;57,76;2;1,36;62;54,32;0;84,4223
2024;1715259;Novo Jardim - TO;TO;36,76;74,5700;54,32;1;4,75;73;66,28;0;23,1591
2024;1715507;Oliveira de Fátima - TO;TO;71,20;87,9763;91,16;65;1,24;57;100,00;100;51,2205
2024;1715705;Palmeirante - TO;TO;24,59;42,9605;47,44;1;4,94;69;30,56;0;11,4359
2024;1715754;Palmeirópolis - TO;TO;53,98;82,8842;62,83;35;26,27;67;28,09;100;12,5756
2024;1716109;Paraíso do Tocantins - TO;TO;57,71;95,8510;64,34;55;32,58;51;18,13;100;25,5911
2024;1716208;Paranã - TO;TO;23,24;52,5082;25,51;27;5,87;77;23,03;0;3,5795
2024;1716307;"Pau D'Arco - TO";TO;32,27;64,4168;83,92;0;0,73;73;24,48;0;12,4008
2024;1716505;Pedro Afonso - TO;TO;53,98;93,2248;89,49;52;18,40;77;54,31;0;60,5536
2024;1716604;Peixe - TO;TO;42,07;50,8841;39,59;40;18,46;66;15,89;100;3,8127
2024;1716653;Pequizeiro - TO;TO;40,64;51,6709;45,60;9;1,24;72;19,85;100;12,4893
2024;1716703;Colméia - TO;TO;49,28;82,4611;43,78;48;1,47;71;21,84;100;22,7053
2024;1717008;Pindorama do Tocantins - TO;TO;35,01;68,5485;45,65;2;2,88;70;21,76;50;12,7854
2024;1717206;Piraquê - TO;TO;32,31;41,5627;54,92;1;4,53;49;88,30;0;17,0130
2024;1717503;Pium - TO;TO;22,34;58,1383;24,42;31;12,54;56;13,56;0;2,7379
2024;1717800;Ponte Alta do Bom Jesus - TO;TO;41,72;56,9908;50,52;1;4,19;72;23,28;100;6,2301
2024;1717909;Ponte Alta do Tocantins - TO;TO;32,82;63,8110;33,51;22;21,01;52;12,75;50;3,2733
2024;1718006;Porto Alegre do Tocantins - TO;TO;41,55;74,3839;61,16;1;1,86;70;33,86;50;27,2822
2024;1718204;Porto Nacional - TO;TO;58,73;89,1845;74,77;56;34,52;55;21,15;100;21,5452
2024;1718303;Praia Norte - TO;TO;33,82;74,2375;28,88;33;0,37;80;15,86;0;63,9978
2024;1718402;Presidente Kennedy - TO;TO;55,01;89,5314;54,02;5;34,50;19;49,16;100;35,4209
2024;1718451;Pugmil - TO;TO;68,91;90,7999;100,00;66;2,35;56;67,23;100;51,1441
2024;1718501;Recursolândia - TO;TO;27,62;55,4261;43,33;21;3,82;53;43,22;0;11,3863
2024;1718550;Riachinho - TO;TO;26,03;52,6517;38,33;10;4,77;44;37,14;0;23,7594
2024;1718659;Rio da Conceição - TO;TO;36,06;91,8033;58,58;1;2,20;69;54,88;0;9,2184
2024;1718709;Rio dos Bois - TO;TO;42,54;54,9133;38,85;15;3,35;54;35,30;100;19,4058
2024;1718758;Rio Sono - TO;TO;24,78;41,9635;37,18;23;11,72;76;31,26;0;2,3306
2024;1718808;Sampaio - TO;TO;39,53;93,5991;59,58;2;0,11;59;34,31;0;59,9687
2024;1718840;Sandolândia - TO;TO;31,89;61,7220;49,45;34;2,13;69;51,64;0;7,6509
2024;1718865;Santa Fé do Araguaia - TO;TO;44,03;76,5395;50,08;2;1,50;71;13,35;100;15,0887
2024;1718881;Santa Maria do Tocantins - TO;TO;34,78;64,1685;62,66;21;5,14;70;55,03;0;11,6825
2024;1718899;Santa Rita do Tocantins - TO;TO;40,25;46,1769;34,72;9;7,53;56;43,65;100;6,4618
2024;1718907;Santa Rosa do Tocantins - TO;TO;44,92;72,1403;70,51;1;31,32;30;41,76;50;26,9632
2024;1719004;Santa Tereza do Tocantins - TO;TO;42,42;68,7301;53,72;12;11,51;58;51,92;50;21,4424
2024;1720002;Santa Terezinha do Tocantins - TO;TO;35,18;76,6004;37,11;24;0,00;0;60,90;0;65,4780
2024;1720101;São Bento do Tocantins - TO;TO;38,36;64,2337;46,71;14;0,97;63;33,69;50;29,4025
2024;1720150;São Félix do Tocantins - TO;TO;36,24;61,5630;59,91;21;6,93;66;80,00;0;4,1254
2024;1720200;São Miguel do Tocantins - TO;TO;50,70;77,4153;5,50;61;7,96;60;17,94;100;79,6215
2024;1720259;São Salvador do Tocantins - TO;TO;31,25;70,6640;39,78;8;3,67;66;62,89;0;6,2795
2024;1720309;São Sebastião do Tocantins - TO;TO;56,17;78,4955;100,00;1;100,00;72;35,81;0;43,1568
2024;1720499;São Valério - TO;TO;45,22;66,9937;49,07;0;3,24;72;43,99;100;4,2358
2024;1720655;Silvanópolis - TO;TO;39,77;82,2595;58,92;8;17,56;35;19,04;50;20,5943
2024;1720804;Sítio Novo do Tocantins - TO;TO;47,61;81,9575;22,02;20;1,21;66;8,82;100;67,0168
2024;1720853;Sucupira - TO;TO;32,86;67,1896;44,94;7;2,97;66;62,54;0;18,6849
2024;1720903;Taguatinga - TO;TO;47,89;73,4252;55,85;40;2,40;73;21,06;100;11,4495
2024;1720937;Taipas do Tocantins - TO;TO;34,64;81,3870;57,75;1;3,60;73;47,94;0;13,9864
2024;1720978;Talismã - TO;TO;53,32;58,9564;49,87;10;4,28;67;99,64;100;16,1735
2024;1721000;Palmas - TO;TO;72,12;98,3630;76,09;62;79,03;80;27,04;100;41,8612
2024;1721109;Tocantínia - TO;TO;22,80;48,7406;11,71;23;6,52;74;12,90;0;33,3683
2024;1721208;Tocantinópolis - TO;TO;54,12;85,7728;47,88;60;2,23;76;8,62;100;54,5358
2024;1721257;Tupirama - TO;TO;40,85;69,2760;2,13;52;11,73;75;49,93;50;39,5067
2024;1721307;Tupiratins - TO;TO;38,33;53,8879;100,00;4;35,71;22;52,71;0;12,0892
2024;1722081;Wanderlândia - TO;TO;41,01;60,2979;33,44;11;1,84;70;23,25;100;15,3739
2024;1722107;Xambioá - TO;TO;44,05;88,1899;72,46;20;9,08;53;28,08;50;14,9077
2024;2100055;Açailândia - MA;MA;60,94;91,0086;56,05;39;80,07;59;17,65;100;19,6080
2024;2100105;Afonso Cunha - MA;MA;32,03;64,6868;19,56;42;0,24;32;23,82;50;23,6077
2024;2100154;Água Doce do Maranhão - MA;MA;39,15;47,4704;23,59;37;5,70;36;20,09;100;30,4329
2024;2100204;Alcântara - MA;MA;25,49;40,7303;33,51;57;2,40;64;18,64;0;23,8588
2024;2100303;Aldeias Altas - MA;MA;36,47;60,7534;20,12;6;1,79;72;8,41;100;11,6756
2024;2100402;Altamira do Maranhão - MA;MA;23,86;40,3245;46,11;23;10,02;10;22,85;0;32,1836
2024;2100436;Alto Alegre do Maranhão - MA;MA;53,75;86,3605;46,08;62;20,12;63;6,11;100;42,2551
2024;2100477;Alto Alegre do Pindaré - MA;MA;50,42;64,3367;36,10;51;19,95;74;24,61;100;35,3587
2024;2100501;Alto Parnaíba - MA;MA;23,51;64,9824;32,68;4;12,39;65;13,18;0;4,5283
2024;2100550;Amapá do Maranhão - MA;MA;39,88;83,4044;50,24;27;0,03;65;13,58;50;28,1732
2024;2100600;Amarante do Maranhão - MA;MA;38,95;47,5599;36,23;27;14,41;21;15,65;100;22,7825
2024;2100709;Anajatuba - MA;MA;50,95;72,0484;39,43;16;0,07;82;15,25;100;72,1034
2024;2100808;Anapurus - MA;MA;40,80;65,6483;46,66;5;19,93;12;17,72;100;12,9379
2024;2100832;Apicum-Açu - MA;MA;41,41;80,0804;41,98;0;0,04;75;8,34;100;5,4660
2024;2100873;Araguanã - MA;MA;43,96;57,5070;41,24;40;1,70;49;26,44;100;25,1162
2024;2100907;Araioses - MA;MA;49,90;62,4687;23,07;61;15,12;82;14,90;100;53,8894
2024;2100956;Arame - MA;MA;28,98;41,8229;34,39;30;5,44;70;7,64;50;5,9725
2024;2101004;Arari - MA;MA;47,08;68,8297;36,15;48;15,53;52;13,11;100;34,0820
2024;2101103;Axixá - MA;MA;60,21;87,0865;50,24;50;12,40;50;20,70;100;93,5386
2024;2101202;Bacabal - MA;MA;54,27;83,0413;48,26;73;20,57;75;12,08;100;28,5714
2024;2101251;Bacabeira - MA;MA;46,07;69,3036;37,83;44;0,22;32;14,36;100;52,1482
2024;2101301;Bacuri - MA;MA;39,49;68,9982;28,55;1;0,00;67;9,03;100;22,3419
2024;2101350;Bacurituba - MA;MA;33,54;57,3855;39,64;38;2,98;48;37,22;0;58,8885
2024;2101400;Balsas - MA;MA;57,58;88,5585;67,09;66;40,25;82;12,72;100;4,7853
2024;2101509;Barão de Grajaú - MA;MA;26,19;58,4907;28,05;2;23,35;5;7,71;50;3,2636
2024;2101608;Barra do Corda - MA;MA;50,88;76,6127;48,96;57;17,19;73;11,98;100;22,8104
2024;2101707;Barreirinhas - MA;MA;47,97;55,7899;49,37;51;19,25;78;13,97;100;20,5094
2024;2101731;Belágua - MA;MA;40,34;66,4865;30,83;2;6,40;41;17,21;100;27,3531
2024;2101772;Bela Vista do Maranhão - MA;MA;52,34;81,7761;37,53;37;17,79;49;16,57;100;59,9620
2024;2101806;Benedito Leite - MA;MA;27,30;52,9169;48,65;36;6,30;74;17,87;0;9,0819
2024;2101905;Bequimão - MA;MA;32,02;64,6704;34,66;51;0,14;47;15,01;0;64,1574
2024;2101939;Bernardo do Mearim - MA;MA;33,56;59,7470;37,22;11;7,10;31;16,71;50;37,6892
2024;2101970;Boa Vista do Gurupi - MA;MA;57,70;86,4328;73,76;41;0,00;64;38,62;100;40,8816
2024;2102002;Bom Jardim - MA;MA;45,92;56,6260;34,92;52;25,64;66;17,63;100;15,8733
2024;2102036;Bom Jesus das Selvas - MA;MA;47,10;66,7418;38,93;53;11,20;75;20,28;100;16,2981
2024;2102077;Bom Lugar - MA;MA;36,88;66,2407;26,36;2;0,06;70;8,06;50;68,2776
2024;2102101;Brejo - MA;MA;41,39;67,2830;29,96;47;0,99;59;8,49;100;16,4628
2024;2102150;Brejo de Areia - MA;MA;27,81;66,0586;24,89;24;3,62;68;26,63;0;29,0110
2024;2102200;Buriti - MA;MA;39,50;50,7740;26,50;48;0,06;61;6,49;100;25,9503
2024;2102309;Buriti Bravo - MA;MA;22,14;75,2459;36,56;2;1,28;37;6,54;0;12,4249
2024;2102325;Buriticupu - MA;MA;57,23;83,3309;48,47;66;28,08;77;19,33;100;38,1882
2024;2102358;Buritirana - MA;MA;43,55;71,5125;32,71;15;10,11;19;15,20;100;46,9977
2024;2102374;Cachoeira Grande - MA;MA;34,72;50,7925;16,62;19;2,07;50;14,99;100;11,3635
2024;2102408;Cajapió - MA;MA;27,73;58,0865;31,84;50;9,11;51;19,34;0;26,0412
2024;2102507;Cajari - MA;MA;37,06;41,7622;27,92;49;10,62;58;11,97;50;62,1687
2024;2102556;Campestre do Maranhão - MA;MA;54,04;92,8602;48,54;32;25,19;69;15,93;100;31,9856
2024;2102606;Cândido Mendes - MA;MA;33,15;72,4052;41,58;1;16,45;12;12,25;50;25,0144
2024;2102705;Cantanhede - MA;MA;40,71;72,3232;25,29;1;6,27;61;6,01;100;31,1102
2024;2102754;Capinzal do Norte - MA;MA;42,47;59,0106;38,27;27;2,72;45;21,43;100;28,3141
2024;2102804;Carolina - MA;MA;49,36;73,9942;46,84;60;31,46;58;10,16;100;9,6884
2024;2102903;Carutapera - MA;MA;36,24;78,0351;42,52;23;0,10;74;6,04;50;19,8509
2024;2103000;Caxias - MA;MA;52,42;79,6167;45,59;60;27,42;84;10,10;100;18,4917
2024;2103109;Cedral - MA;MA;34,26;63,5613;38,35;1;0,00;72;14,36;50;30,8786
2024;2103125;Central do Maranhão - MA;MA;43,96;63,1776;40,68;41;0,28;49;20,74;100;25,4431
2024;2103158;Centro do Guilherme - MA;MA;33,12;59,4336;37,03;19;7,99;62;15,79;50;13,8090
2024;2103174;Centro Novo do Maranhão - MA;MA;24,32;53,6103;35,91;40;3,78;65;12,10;0;11,3191
2024;2103208;Chapadinha - MA;MA;47,08;74,5936;46,12;55;12,22;49;12,47;100;17,8616
2024;2103257;Cidelândia - MA;MA;41,18;57,7170;29,56;5;27,98;57;7,60;100;22,1313
2024;2103307;Codó - MA;MA;46,82;75,3951;35,93;54;11,33;86;8,88;100;11,9820
2024;2103406;Coelho Neto - MA;MA;49,01;85,5390;38,43;39;31,39;56;11,65;100;14,4274
2024;2103505;Colinas - MA;MA;48,62;73,3882;46,66;57;30,84;36;10,78;100;18,2802
2024;2103554;Conceição do Lago-Açu - MA;MA;23,47;56,2255;25,62;34;0,46;65;13,10;0;19,6144
2024;2103604;Coroatá - MA;MA;46,99;74,1015;38,50;65;5,79;72;9,78;100;18,8472
2024;2103703;Cururupu - MA;MA;44,11;73,6931;44,08;25;8,29;43;13,80;100;20,8084
2024;2103752;Davinópolis - MA;MA;45,43;90,6029;50,37;46;8,76;18;10,14;50;71,2790
2024;2103802;Dom Pedro - MA;MA;55,62;88,3783;50,07;55;10,61;30;12,72;100;75,0865
2024;2103901;Duque Bacelar - MA;MA;41,67;65,7838;37,11;48;8,95;23;14,36;50;78,0057
2024;2104008;Esperantinópolis - MA;MA;41,45;64,1589;35,80;5;9,29;31;5,34;100;45,8327
2024;2104057;Estreito - MA;MA;51,98;75,4466;59,38;64;23,79;82;11,64;100;5,2623
2024;2104073;Feira Nova do Maranhão - MA;MA;31,09;33,7830;48,86;22;4,98;54;12,14;50;23,6605
2024;2104081;Fernando Falcão - MA;MA;12,16;20,7576;16,68;1;0,98;66;8,94;0;3,9644
2024;2104099;Formosa da Serra Negra - MA;MA;31,98;35,7726;34,26;1;3,27;49;5,51;100;6,1376
2024;2104107;Fortaleza dos Nogueiras - MA;MA;44,39;62,9898;49,06;50;4,02;76;7,72;100;9,1943
